Indicator	Race	Year	Value
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	21
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	28.3
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	40.4
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	45.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	74.5
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	44.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	56.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	7.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2014	67.4
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	72
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	66.4
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	12.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	20.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	19.6
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	18.3
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	21.2
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	11.3
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	13.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	28.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	17.4
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	49.3
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2014	51.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	7.8
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	16.2
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	21
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	11.9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	16
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	2
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	8.9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	16.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	1.9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	9.3
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	11.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	0.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	6.1
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	20.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	29.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	14.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	2.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	2.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	1.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2014	2.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	3.1
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	3.2
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	6.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	5.2
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	4.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	139.2
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	139.2
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	94.4
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	157.8
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	114.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	193.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	97.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	111.8
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	79.1
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	149.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	133.4
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	129.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	49.2
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	39.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	47.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	96.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	141.5
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2014	156.5
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	111
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	139
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	103.3
HIV Diagnoses Rate (Per 100,000 people)	All	2014	34.3
HIV Diagnoses Rate (Per 100,000 people)	All	2014	20.6
HIV Diagnoses Rate (Per 100,000 people)	All	2014	20.6
HIV Diagnoses Rate (Per 100,000 people)	All	2013	33.8
HIV Diagnoses Rate (Per 100,000 people)	All	2013	19.3
HIV Diagnoses Rate (Per 100,000 people)	All	2013	19.3
HIV Diagnoses Rate (Per 100,000 people)	All	2012	46.3
HIV Diagnoses Rate (Per 100,000 people)	All	2012	26.4
HIV Diagnoses Rate (Per 100,000 people)	All	2012	26.4
HIV Diagnoses Rate (Per 100,000 people)	Black	2014	34.3
HIV Diagnoses Rate (Per 100,000 people)	Black	2013	32.9
HIV Diagnoses Rate (Per 100,000 people)	Black	2012	44.3
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2014	27.4
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2013	12.5
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2012	39.9
HIV Diagnoses Rate (Per 100,000 people)	White	2014	16
HIV Diagnoses Rate (Per 100,000 people)	White	2013	17.3
HIV Diagnoses Rate (Per 100,000 people)	White	2012	19.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	1.9
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	6.6
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	1.6
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	4.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	6.6
Infant Mortality Rate (Per 1,000 live births)	Black	2013	10.4
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	1.9
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	4.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	2.6
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	1.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	2.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	12.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	4.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	15.9
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2014	8.4
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	3.5
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	3.5
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	2.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	1.6
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	8.3
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	2.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	5.6
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2014	9.2
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2014	1.2
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2014	5.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2013	14.1
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2013	1.6
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2013	7.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2012	24.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2014	19.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2013	37.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	1.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	2.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	6.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	Other	2012	1.6
Homicide Rate (Age-Adjusted; Per 100,000 people)	Other	2014	4
Homicide Rate (Age-Adjusted; Per 100,000 people)	Other	2013	4.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2012	1.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2014	1.6
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2013	0.7
Infant Mortality Rate (Per 1,000 live births)	All	2013	6.1
Infant Mortality Rate (Per 1,000 live births)	All	2012	5.9
Infant Mortality Rate (Per 1,000 live births)	All	2011	5.9
Infant Mortality Rate (Per 1,000 live births)	All	2010	6.8
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2013	2.2
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2012	1.5
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2011	1.6
Infant Mortality Rate (Per 1,000 live births)	Black	2012	10.5
Infant Mortality Rate (Per 1,000 live births)	Black	2011	10.2
Infant Mortality Rate (Per 1,000 live births)	Black	2010	10.9
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2013	6.8
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2012	7.1
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2011	7.1
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2010	8.5
Infant Mortality Rate (Per 1,000 live births)	Native American	2013	4.9
Infant Mortality Rate (Per 1,000 live births)	Native American	2012	0
Infant Mortality Rate (Per 1,000 live births)	Native American	2011	2
Infant Mortality Rate (Per 1,000 live births)	Native American	2010	7.1
Infant Mortality Rate (Per 1,000 live births)	White	2013	4
Infant Mortality Rate (Per 1,000 live births)	White	2012	3.7
Infant Mortality Rate (Per 1,000 live births)	White	2010	3.6
Infant Mortality Rate (Per 1,000 live births)	White	2011	3.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	63.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	32.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	46.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	55.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	31
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	41.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	53.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	37.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	44.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	62.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	33.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	52.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	1.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	4.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2014	41.7
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	12.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	4.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	39.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	45
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	46.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	43.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	3.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	1.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	2.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	7.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	6.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	6.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	6.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	4.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	1.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	7.5
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	8.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2014	6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	11.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	34.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2014	12.1
Percent of Low Birth Weight Babies Born	Black	2013	11.5
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2013	8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2014	1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	5.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	2.4
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2014	7.1
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2014	9.5
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2014	8.4
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2013	6.8
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2013	5
Percent of Mothers Under Age 20	White	2013	0.8
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2013	6
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	5.7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	3.2
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	4
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2014	6.4
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2013	5.5
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2012	5.6
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Hispanic	2014	2.7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Other	2014	10.7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Other	2013	12.9
Percent of Mothers Under Age 20	White	2012	1.1
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Other	2012	7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2014	9.2
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2013	5.9
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2012	3.6
Percent of Mothers Under Age 20	White	2011	0.9
Percent of Low Birth Weight Babies Born	All	2013	8.2
Percent of Low Birth Weight Babies Born	All	2012	8
Percent of Low Birth Weight Babies Born	All	2011	7.2
Percent of Low Birth Weight Babies Born	Asian/PI	2013	5.1
Percent of Low Birth Weight Babies Born	Asian/PI	2012	7
Percent of Low Birth Weight Babies Born	Asian/PI	2011	7.9
Percent of Low Birth Weight Babies Born	Black	2012	10.5
Percent of Low Birth Weight Babies Born	Black	2011	11.2
Percent of Low Birth Weight Babies Born	Hispanic	2013	8.6
Percent of Low Birth Weight Babies Born	Hispanic	2012	7.2
Percent of Low Birth Weight Babies Born	Hispanic	2011	5.3
Percent of Low Birth Weight Babies Born	Multiracial	2013	10
Percent of Low Birth Weight Babies Born	Multiracial	2012	11.1
Percent of Low Birth Weight Babies Born	Multiracial	2011	7.4
Percent of Low Birth Weight Babies Born	Native American	2013	13
Percent of Low Birth Weight Babies Born	Native American	2012	10.9
Percent of Low Birth Weight Babies Born	Native American	2011	8.6
Percent of Low Birth Weight Babies Born	White	2013	6.2
Percent of Low Birth Weight Babies Born	White	2012	6.5
Percent of Low Birth Weight Babies Born	White	2011	5.4
Percent of Mothers Under Age 20	All	2013	5.6
Percent of Mothers Under Age 20	All	2012	6.4
Percent of Mothers Under Age 20	All	2011	6.4
Percent of Mothers Under Age 20	Asian/PI	2013	6.7
Percent of Mothers Under Age 20	Asian/PI	2012	8.8
Percent of Mothers Under Age 20	Asian/PI	2011	10.4
Percent of Mothers Under Age 20	Black	2011	9.8
Percent of Mothers Under Age 20	Black	2013	9.7
Percent of Mothers Under Age 20	Black	2012	9.2
Percent of Mothers Under Age 20	Hispanic	2011	10
Percent of Mothers Under Age 20	Hispanic	2013	8.7
Percent of Mothers Under Age 20	Hispanic	2012	11.9
Percent of Mothers Under Age 20	Multiracial	2011	17.4
Percent of Mothers Under Age 20	Multiracial	2013	17.5
Percent of Mothers Under Age 20	Multiracial	2012	19.3
Percent of Mothers Under Age 20	Native American	2011	10.4
Percent of Mothers Under Age 20	Native American	2013	9.1
Percent of Mothers Under Age 20	Native American	2012	13.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	1343.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	251.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2014	800.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	1312.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	237.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	778.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	1296.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	235.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	769.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2014	162.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	153
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	153
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2014	1462
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	1427.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	1419.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2014	686.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	646.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	618.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2014	661.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2013	438.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2012	346
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2014	944.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2013	1039.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2012	1039.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2014	682.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	675
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	673.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	17.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	4.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2014	9.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	17.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	8.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	11.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	23.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	8.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	13.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2014	14.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	19.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	10.9
