Indicator	Race	Year	Value
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	213.9
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	238.7
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	75.8
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	86.4
Percent of High School Students Who Are Obese	All	2013	13.6
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	83.1
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	57.6
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	55.6
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	56.6
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	411.6
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	281.6
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	341.3
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	421.9
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	299.7
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	355.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	269.8
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	285.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	898.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	944.2
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	339.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	368.7
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2012	366.2
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Native American	2011	457.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	224.7
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	224.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	16.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	13.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	14.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	18.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	13.1
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	15.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	16.5
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	12.3
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	14.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	11.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	14.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	12.3
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	37.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	36.3
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	37.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	23.4
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	22.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	22.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	5.4
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	6.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	4.9
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	11.1
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	12.9
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	12.3
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	10.3
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	9.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	7.4
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	31.8
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	36.5
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	38.2
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	6.1
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	10.5
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	8.8
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	8.6
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	9
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	9.3
Infant Mortality Rate (Per 1,000 live births)	Multiracial	2010	7.9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	5
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	10.5
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	5.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	11.3
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	1.1
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	6.3
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	22.3
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	22.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	34.2
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	3.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	5.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	4.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	2.1
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	1.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	118.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	71.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	92.8
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	125
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	82
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	101.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	135.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	82.5
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	106
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	66.8
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	77.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	87
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	266.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	291
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	291.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	85.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	97.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	102.4
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	63.5
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	66.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	69.4
HIV Diagnoses Rate (Per 100,000 people)	All	2013	48
HIV Diagnoses Rate (Per 100,000 people)	All	2013	6
HIV Diagnoses Rate (Per 100,000 people)	All	2013	27
HIV Diagnoses Rate (Per 100,000 people)	All	2012	55
HIV Diagnoses Rate (Per 100,000 people)	All	2012	6
HIV Diagnoses Rate (Per 100,000 people)	All	2012	30
HIV Diagnoses Rate (Per 100,000 people)	All	2011	55
HIV Diagnoses Rate (Per 100,000 people)	All	2011	5
HIV Diagnoses Rate (Per 100,000 people)	All	2011	30
HIV Diagnoses Rate (Per 100,000 people)	Asian/PI	2013	8
Infant Mortality Rate (Per 1,000 live births)	White	2012	3.7
HIV Diagnoses Rate (Per 100,000 people)	Asian/PI	2012	12
HIV Diagnoses Rate (Per 100,000 people)	Asian/PI	2011	11
HIV Diagnoses Rate (Per 100,000 people)	Black	2013	78
HIV Diagnoses Rate (Per 100,000 people)	Black	2012	68
HIV Diagnoses Rate (Per 100,000 people)	Black	2011	67
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2013	24
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2012	29
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2011	28
HIV Diagnoses Rate (Per 100,000 people)	White	2013	23
HIV Diagnoses Rate (Per 100,000 people)	White	2012	26
Infant Mortality Rate (Per 1,000 live births)	White	2011	3.7
HIV Diagnoses Rate (Per 100,000 people)	White	2011	28
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	3.9
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	2.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	4.5
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	2.6
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	5.5
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	3.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	7.5
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	8.6
Infant Mortality Rate (Per 1,000 live births)	White	2010	3.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	9.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	1.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	2.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	3.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	1.9
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	2.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	1.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	9.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	1.6
Life Expectancy at Birth (Years)	All	2011	81.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	5.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2011	9.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2011	1.2
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2011	5.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2010	10.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2010	1.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2010	6.2
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2012	29.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2011	26.2
Life Expectancy at Birth (Years)	All	2011	79.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2010	35.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	4.9
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	5.3
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	4.8
Infant Mortality Rate (Per 1,000 live births)	All	2012	4.3
Infant Mortality Rate (Per 1,000 live births)	All	2011	4.8
Infant Mortality Rate (Per 1,000 live births)	All	2010	4.6
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2012	2.9
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2011	3.4
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2010	2.7
Infant Mortality Rate (Per 1,000 live births)	Black	2012	8.7
Infant Mortality Rate (Per 1,000 live births)	Black	2011	10.2
Infant Mortality Rate (Per 1,000 live births)	Black	2010	9.8
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2012	4.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	21.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	11.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	15.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	20.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	13.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	16.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	23.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	15.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	18.7
Percent of Adults Who Binge Drank	Black	2011	13
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	14.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	19
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	17.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	46.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	49.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	55.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	11.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	12.5
Percent of Adults Who Binge Drank	Hispanic	2011	18
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	12.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	10.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	13.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	5.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	2.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	4.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	5.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	2.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	3.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	5.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	2.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	4.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	10.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	8.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	7.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	4.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	4.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	5.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	2.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	1.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	2.7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	2.2
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	1.5
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	2.4
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	1.5
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2010	2.6
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2010	1.8
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2012	5.7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2011	4.7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2010	5.2
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Hispanic	2010	1.4
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2012	1.6
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2011	1.8
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2010	1.8
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	58.7
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	66.7
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	63.3
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Asian/PI	2011	47
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Black	2011	74.5
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Hispanic	2011	48.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2011	70.4
Percent of Adults Who Are Obese	All	2011	18.9
Percent of Adults Who Are Obese	All	2011	24.5
Percent of Adults Who Are Obese	All	2011	21.6
Percent of Adults Who Are Obese	Asian/PI	2011	6.8
Percent of Adults Who Are Obese	Black	2011	29.2
Percent of Adults Who Are Obese	Hispanic	2011	29
Percent of Adults Who Are Obese	White	2011	14.8
Percent of Adults Who Binge Drank	All	2011	24.1
Percent of Adults Who Binge Drank	All	2011	9.1
Percent of Adults Who Binge Drank	All	2011	16.4
Percent of Adults Who Binge Drank	Asian/PI	2011	12.7
Percent of Adults Who Binge Drank	White	2011	16.6
Percent of Adults Who Currently Smoke	All	2011	17.8
Percent of Adults Who Currently Smoke	All	2011	9.3
Percent of Adults Who Currently Smoke	All	2011	13.4
Percent of Adults Who Currently Smoke	Asian/PI	2011	13.2
Percent of Adults Who Currently Smoke	Black	2011	19.2
Percent of Adults Who Currently Smoke	Hispanic	2011	11
Percent of Adults Who Currently Smoke	White	2011	15.3
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	33
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	25
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	29
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2011	26
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2011	30
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	27
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Native American	2011	NaN
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2011	33
Percent of Adults Who Received Seasonal Flu Shot	All	2011	32.4
Percent of Adults Who Received Seasonal Flu Shot	All	2011	32.5
Percent of Adults Who Received Seasonal Flu Shot	All	2011	32.4
Percent of Adults Who Received Seasonal Flu Shot	Asian/PI	2011	36.3
Percent of Adults Who Received Seasonal Flu Shot	Black	2011	29.2
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2011	24.7
Percent of Adults Who Received Seasonal Flu Shot	Native American	2011	52
Percent of Adults Who Received Seasonal Flu Shot	White	2011	42.7
Percent of Children Who Received Seasonal Flu Shot	All	2011	49.7
Percent of Children Who Received Seasonal Flu Shot	Asian/PI	2011	70.6
Percent of Children Who Received Seasonal Flu Shot	Black	2011	45.3
Percent of Children Who Received Seasonal Flu Shot	Hispanic	2011	48.4
Percent of Children Who Received Seasonal Flu Shot	Multiracial	2011	57.9
Percent of Children Who Received Seasonal Flu Shot	White	2011	46.8
Percent of High School Students Who Are Obese	All	2013	18.1
Percent of High School Students Who Are Obese	All	2013	8.6
Percent of High School Students Who Are Obese	All	2011	19.8
Percent of High School Students Who Are Obese	All	2011	6.3
Percent of High School Students Who Are Obese	All	2011	13.3
Percent of High School Students Who Are Obese	All	2010	18.4
Percent of High School Students Who Are Obese	All	2010	11.6
Percent of High School Students Who Are Obese	All	2010	15.2
Percent of High School Students Who Are Obese	Asian/PI	2013	5.5
Percent of High School Students Who Are Obese	Asian/PI	2011	10.4
Percent of High School Students Who Are Obese	Asian/PI	2010	9.1
Percent of High School Students Who Are Obese	Black	2013	13.7
Percent of High School Students Who Are Obese	Black	2010	19.8
Percent of High School Students Who Are Obese	Hispanic	2011	15.3
Percent of High School Students Who Are Obese	Hispanic	2010	15.6
Percent of High School Students Who Are Obese	Hispanic	2013	15.2
Percent of High School Students Who Are Obese	White	2013	6.6
Percent of High School Students Who Are Obese	White	2011	6.5
Percent of High School Students Who Are Obese	White	2010	9.1
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2010	13.8
Percent of High School Students Who Binge Drank	All	2011	8.4
Percent of High School Students Who Binge Drank	All	2011	6.9
Percent of High School Students Who Binge Drank	All	2011	7.7
Percent of High School Students Who Binge Drank	Black	2011	6.1
Percent of High School Students Who Binge Drank	Hispanic	2011	7.9
Percent of High School Students Who Binge Drank	Other	2011	3.4
Percent of High School Students Who Binge Drank	White	2011	11
Percent of High School Students Who Currently Smoke	All	2013	6.8
Percent of High School Students Who Currently Smoke	All	2013	6.7
Percent of High School Students Who Currently Smoke	All	2013	6.7
Percent of High School Students Who Currently Smoke	Asian/PI	2013	5.7
Percent of High School Students Who Currently Smoke	Hispanic	2013	7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	28.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	16.1
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	22.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	26
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	13.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	19.9
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2010	28.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2010	21.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2013	19.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2011	16.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2010	20.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2013	22.1
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2011	15.9
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2010	24.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	23.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	20.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2010	21.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Multiracial	2013	26.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Multiracial	2011	23.8
