Indicator	Race	Year	Value
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	17.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	28.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	9.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	3.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	6.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	4.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	8.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	8.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	4.5
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	3.7
Percent of Adults Who Currently Smoke	All	2011	14.9
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	5
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	2.5
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2011	8.1
Percent of Adults Who Are Obese	All	2011	18.9
Percent of Adults Who Are Obese	All	2011	21
Percent of Adults Who Are Obese	All	2011	22.9
Percent of Adults Who Are Obese	Black	2011	43.1
Percent of Adults Who Are Obese	Hispanic	2011	26.6
Percent of Adults Who Are Obese	White	2011	21.6
Percent of Adults Who Currently Smoke	All	2011	9.2
Percent of Adults Who Currently Smoke	All	2011	11.9
Percent of Adults Who Currently Smoke	Asian/PI	2011	10.3
Percent of Adults Who Currently Smoke	Black	2011	28.4
Percent of Adults Who Currently Smoke	Hispanic	2011	9.8
Percent of Adults Who Currently Smoke	White	2011	7.7
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	32
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	24.6
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	39
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2011	25.8
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	44.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2011	34.4
Percent of Adults Who Received Seasonal Flu Shot	All	2011	34.5
Percent of Adults Who Received Seasonal Flu Shot	All	2011	42.6
Percent of Adults Who Received Seasonal Flu Shot	All	2011	38.7
Percent of Adults Who Received Seasonal Flu Shot	Asian/PI	2011	41.9
Percent of Adults Who Received Seasonal Flu Shot	Black	2011	36.2
Percent of Adults Who Received Seasonal Flu Shot	Hispanic	2011	31
Percent of Adults Who Received Seasonal Flu Shot	White	2011	43.8
Percent of Low Birth Weight Babies Born	All	2011	6.6
Percent of Low Birth Weight Babies Born	Asian/PI	2011	4
Percent of Low Birth Weight Babies Born	Black	2011	11.2
Percent of Low Birth Weight Babies Born	Hispanic	2011	8.5
Percent of Low Birth Weight Babies Born	White	2011	5.4
Percent of Mothers Under Age 20	All	2011	4.8
Percent of Mothers Under Age 20	Black	2011	11.4
Percent of Mothers Under Age 20	Hispanic	2011	9.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	825.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	1364
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	304.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	1367.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	305.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	820.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	818.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2013	192
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	177
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	183
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	1642
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	1629.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	1630.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	454.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	450.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	443.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2012	355.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2013	333.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Multiracial	2011	390.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2013	494.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2012	494.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Native American	2011	411.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	831.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	823.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	838
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	19.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	11.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	14.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	15.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	13.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	12.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	15.8
Race/Ethnicity	American Indian/Alaska Native	2013	0.4
Race/Ethnicity	Asian/PI	2013	17
Race/Ethnicity	Black	2013	26.5
Race/Ethnicity	Hispanic	2013	25.7
Race/Ethnicity	Multiracial	2013	4
Race/Ethnicity	Other	2013	0.3
Race/Ethnicity	White	2013	26.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	14.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	4.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	9.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	8.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	6.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	17.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	9.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	6.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	8.3
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2011	20.3
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2011	7.1
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2011	4.6
Tuberculosis Incidence Rate (Per 100,000 people)	White	2011	2
