Indicator	Race	Year	Value
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	123.7
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	106.9
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	223.6
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	240.1
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	232.7
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	244.8
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	134.4
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	131.1
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	120
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	106.5
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	188.7
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	173.9
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	173.8
All Types of Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	186.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	783.4
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	934.8
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	632.6
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	761.7
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	975.7
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	646.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	787.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	974.4
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	640.8
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	474.4
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	507.8
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	446.8
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	1021.6
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	936.2
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	1021.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	531.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	567.6
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	567.2
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	747.6
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	724.5
All-Cause Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	722.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	26.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	18.1
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	21.5
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	30.5
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	21.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	25.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	28.1
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	20.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	24
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	30.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	20.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	25.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	21.6
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	24.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	14.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	22.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	29.1
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	32.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	33
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	31.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	19.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	27.2
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	27.9
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	34.4
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	16.8
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	15.7
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	20.1
Diabetes Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	18.9
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2011	1039
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2011	509
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2011	763
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2010	1016
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2010	507
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2010	752
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Black	2011	1934
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Black	2010	1874
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Hispanic	2011	166
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Hispanic	2010	195
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	White	2011	122
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	White	2010	116
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	24.9
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	26.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	25.5
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	25
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	20
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	9.2
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	18.8
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	12.6
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	38
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	33.3
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	33.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	36.2
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	13.8
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	13.2
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	12.2
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	6.9
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	23.1
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	23.5
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	24.1
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	23.8
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	1.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	25.3
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	1.8
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	13.2
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	29.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	2
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	15.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	25.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	13.3
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	0
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	1.2
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	0
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	33.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	39
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	34
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	6.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	7.9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	7.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	3.5
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	3.9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	2.4
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	250
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	155.2
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	195.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	276.1
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	162.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	210.5
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	274.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	164.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	210.8
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	277.2
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	167.1
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	214.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	102.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	114.2
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	119.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	92.4
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	237
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	270
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	259.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	275.8
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	129.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	124.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	124
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	116.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	199.2
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	202.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	211.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	213.2
HIV Diagnoses Rate (Per 100,000 people)	All	2013	70.3
HIV Diagnoses Rate (Per 100,000 people)	All	2013	11.8
HIV Diagnoses Rate (Per 100,000 people)	All	2013	40.2
HIV Diagnoses Rate (Per 100,000 people)	All	2012	68.2
HIV Diagnoses Rate (Per 100,000 people)	All	2012	13.1
HIV Diagnoses Rate (Per 100,000 people)	All	2012	39.8
HIV Diagnoses Rate (Per 100,000 people)	All	2011	63
HIV Diagnoses Rate (Per 100,000 people)	All	2011	13.1
HIV Diagnoses Rate (Per 100,000 people)	All	2011	37.3
HIV Diagnoses Rate (Per 100,000 people)	Black	2013	65.3
HIV Diagnoses Rate (Per 100,000 people)	Black	2012	64.8
HIV Diagnoses Rate (Per 100,000 people)	Black	2011	61.9
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2013	28.1
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2012	28.6
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2011	27.6
HIV Diagnoses Rate (Per 100,000 people)	White	2013	27.6
HIV Diagnoses Rate (Per 100,000 people)	White	2012	25.7
HIV Diagnoses Rate (Per 100,000 people)	White	2011	18.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	5.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	3.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	2.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	4.4
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	7.4
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	2.9
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	5
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	11
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	3.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	7.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	0
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	1.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	8.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	10.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	15.5
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	1.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	2.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	1.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	3.6
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	2.4
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	2.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	2.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	3.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2013	24.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2013	3.1
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2013	13.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	29.1
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	2.9
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	15.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2011	24.6
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2011	2.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2011	13.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2010	24.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2010	3.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2010	14.1
Homicide Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	0.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	2
Homicide Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	0.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	1.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2013	36.3
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2012	40.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2011	34.9
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2010	37.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	7.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	8.6
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	8.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	7.2
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2011	1.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2013	1.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2012	2.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2010	2.6
Infant Mortality Rate (Per 1,000 live births)	All	2011	8.2
Infant Mortality Rate (Per 1,000 live births)	All	2012	7.4
Infant Mortality Rate (Per 1,000 live births)	All	2010	7.4
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2011	2.8
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2012	3.3
Infant Mortality Rate (Per 1,000 live births)	Asian/PI	2010	4.2
Infant Mortality Rate (Per 1,000 live births)	Black	2011	14.3
Infant Mortality Rate (Per 1,000 live births)	Black	2012	12.7
Infant Mortality Rate (Per 1,000 live births)	Black	2010	11.6
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2012	5.5
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2011	6.2
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2010	5.9
Infant Mortality Rate (Per 1,000 live births)	White	2012	3.7
Infant Mortality Rate (Per 1,000 live births)	White	2011	4.2
Infant Mortality Rate (Per 1,000 live births)	White	2010	4.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	40.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	54.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	38
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	44.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	59.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	37.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	46.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	65.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	34.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	47.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	60.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	48.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	36.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	19.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	20.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	28.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	56.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	62.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	62.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	64.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	18.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	21.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	19.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	17
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	47.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	45.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	48.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	51.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	8.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2013	6.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	8.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	4.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	6.5
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	8.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	3.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	5.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	7.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	4.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	5.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2013	8.5
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	1.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	6.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	4.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2013	8.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	8.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	8.5
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2013	5.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	7.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	5.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	5.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2013	6.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	5.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	4.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	4.2
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	42.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	50.1
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	47.5
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Black	2011	45.5
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2011	62.8
Percent of Adults Who Are Obese	All	2011	24.6
Percent of Adults Who Are Obese	All	2010	31.4
Percent of Adults Who Are Obese	All	2010	31.4
Percent of Adults Who Are Obese	All	2010	31.4
Percent of Adults Who Are Obese	All	2011	20.5
Percent of Adults Who Are Obese	All	2011	28.4
Percent of Adults Who Are Obese	Black	2011	35.4
Percent of Adults Who Are Obese	Black	2010	35.5
Percent of Adults Who Are Obese	Hispanic	2011	24.2
Percent of Adults Who Are Obese	Hispanic	2010	29.2
Percent of Adults Who Are Obese	White	2010	31.8
