Indicator	Race	Year	Value
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	104.8
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	115.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2010	109.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2011	93.8
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	181.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	166
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	176.7
HIV Diagnoses Rate (Per 100,000 people)	All	2013	48.1
HIV Diagnoses Rate (Per 100,000 people)	All	2013	12.9
HIV Diagnoses Rate (Per 100,000 people)	All	2013	30.5
Percent of Low Birth Weight Babies Born	All	2012	1.6
HIV Diagnoses Rate (Per 100,000 people)	All	2012	50.1
HIV Diagnoses Rate (Per 100,000 people)	All	2012	13.2
HIV Diagnoses Rate (Per 100,000 people)	All	2012	31.6
HIV Diagnoses Rate (Per 100,000 people)	All	2011	45.9
HIV Diagnoses Rate (Per 100,000 people)	All	2011	14.1
HIV Diagnoses Rate (Per 100,000 people)	All	2011	30.1
HIV Diagnoses Rate (Per 100,000 people)	Black	2013	87.2
HIV Diagnoses Rate (Per 100,000 people)	Black	2012	81.4
HIV Diagnoses Rate (Per 100,000 people)	Black	2011	79.9
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2013	21.7
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2012	27.2
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2011	24.3
HIV Diagnoses Rate (Per 100,000 people)	Other	2013	17.7
HIV Diagnoses Rate (Per 100,000 people)	Other	2012	14.8
HIV Diagnoses Rate (Per 100,000 people)	Other	2011	17.7
HIV Diagnoses Rate (Per 100,000 people)	White	2013	12.7
HIV Diagnoses Rate (Per 100,000 people)	White	2012	13.2
HIV Diagnoses Rate (Per 100,000 people)	White	2011	11.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	6.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	3.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	4.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	6.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	3.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	4.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	8.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	3.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	6.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	16.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	13.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	20.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	2.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	4.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	3.8
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	2.4
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	2.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	2.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	48.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	32.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	39.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	48.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	31.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	39
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	56.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	31.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	42.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	52.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	58.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	56.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	14.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	19.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	19.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	20.4
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2011	25.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2010	24.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	47.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	41.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	47.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	14.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	4.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	9.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	14.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	5.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	9.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	13.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	11.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	6.7
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	10.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	9.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	9.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	10
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	9.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	9.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	8.3
Percent of Low Birth Weight Babies Born	All	2011	1.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2010	10.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	10
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	11.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	10.5
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2013	50.1
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2013	67.9
Percent of Low Birth Weight Babies Born	All	2010	1.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2013	60.8
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2012	72.3
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2012	70.7
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2012	71.5
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	59.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	66.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	63.9
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Black	2011	52.4
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Hispanic	2011	52
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2013	63.8
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2012	74.8
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2011	69.3
Percent of Adults Who Are Obese	All	2010	30.6
Percent of Adults Who Are Obese	All	2010	29.7
Percent of Adults Who Are Obese	All	2010	31.5
Percent of Adults Who Are Obese	Hispanic	2010	38.7
Percent of Adults Who Are Obese	White	2010	26.4
Percent of Adults Who Binge Drank	All	2013	21.3
Percent of Adults Who Binge Drank	All	2013	14.9
Percent of Adults Who Binge Drank	All	2012	22.2
Percent of Adults Who Binge Drank	All	2012	15.2
Percent of Adults Who Binge Drank	All	2011	26
Percent of Adults Who Binge Drank	All	2011	12.3
Percent of Adults Who Binge Drank	All	2011	19.1
Percent of Low Birth Weight Babies Born	Black	2012	3.3
Percent of Adults Who Binge Drank	Black	2013	13.8
Percent of Adults Who Binge Drank	Black	2012	10.6
Percent of Adults Who Binge Drank	Black	2011	13.3
Percent of Adults Who Binge Drank	Hispanic	2013	18.8
Percent of Adults Who Binge Drank	Hispanic	2012	19.3
Percent of Adults Who Binge Drank	Hispanic	2011	21
Percent of Adults Who Binge Drank	Other	2013	13.6
Percent of Adults Who Binge Drank	Other	2012	10.8
Percent of Low Birth Weight Babies Born	Black	2011	2.9
Percent of Adults Who Binge Drank	White	2013	12.5
Percent of Adults Who Binge Drank	White	2012	14.8
Percent of Adults Who Binge Drank	White	2011	21.4
Percent of High School Students Who Currently Smoke	All	2011	12.3
Percent of High School Students Who Currently Smoke	All	2011	15.1
Percent of High School Students Who Currently Smoke	All	2013	11.3
Percent of High School Students Who Currently Smoke	All	2013	7.8
Percent of High School Students Who Currently Smoke	All	2011	9.2
Percent of High School Students Who Currently Smoke	All	2013	14.9
Percent of High School Students Who Currently Smoke	Black	2013	6.7
Percent of High School Students Who Currently Smoke	Black	2011	7.2
Percent of High School Students Who Currently Smoke	Hispanic	2011	14.3
Percent of Low Birth Weight Babies Born	Black	2010	3.1
Percent of Low Birth Weight Babies Born	Hispanic	2012	1.2
Percent of Low Birth Weight Babies Born	Hispanic	2011	1.4
Percent of Low Birth Weight Babies Born	Hispanic	2010	1.2
Percent of Low Birth Weight Babies Born	Other	2012	1.2
Percent of Low Birth Weight Babies Born	Other	2011	1.7
Percent of Low Birth Weight Babies Born	Other	2010	1.8
Percent of Low Birth Weight Babies Born	White	2012	1.3
Percent of Low Birth Weight Babies Born	White	2011	1.2
Percent of Low Birth Weight Babies Born	White	2010	1.2
Percent of Mothers Under Age 20	All	2012	9.6
Percent of Mothers Under Age 20	All	2011	10.6
Percent of Mothers Under Age 20	All	2010	11.3
Percent of Mothers Under Age 20	Black	2012	11.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	9.3
Percent of Mothers Under Age 20	Black	2011	12.7
Percent of Mothers Under Age 20	Black	2010	13.5
Percent of Mothers Under Age 20	Hispanic	2012	12.6
Percent of Mothers Under Age 20	Hispanic	2011	13.8
Percent of Mothers Under Age 20	Hispanic	2010	14.3
Percent of Mothers Under Age 20	Other	2012	2.4
Percent of Mothers Under Age 20	Other	2011	1.6
Percent of Mothers Under Age 20	Other	2010	1.8
Percent of Mothers Under Age 20	White	2012	4.3
Percent of Mothers Under Age 20	White	2011	4.9
Percent of Mothers Under Age 20	White	2010	5.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	819.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	272.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	13.9
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2013	545
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	781.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	263.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	521.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	755.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	259.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	506.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2013	1458.4
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	1394.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	1355
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2013	349.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	328.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	307.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2013	255.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2012	240.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Other	2011	232.2
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2013	344.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	338.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	343.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	15.1
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	12.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	13.4
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	14.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	12.5
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	13.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	16.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	11.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	13.9
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	17
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	17.6
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	15.8
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	11.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	11.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	4.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	10.3
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2011	15.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	13.7
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	13.2
Pneumonia and Influenza Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	14.2
Race/Ethnicity	American Indian/Alaska Native	2013	0.2
Race/Ethnicity	Asian/PI	2013	6.2
Race/Ethnicity	Black	2013	23
Race/Ethnicity	Hispanic	2013	43.6
Race/Ethnicity	Multiracial	2013	1.1
Race/Ethnicity	Other	2013	0.1
Race/Ethnicity	White	2013	25.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	10.4
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	1.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2012	10.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	11.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	1.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2011	10.2
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	11.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	1.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	All	2010	11.1
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2012	3.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2011	4.6
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Black	2010	3.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2012	2.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2011	2.5
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Hispanic	2010	2.7
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2012	8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	Other	2010	8.9
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2011	11.8
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2012	10.3
Suicide Rate  (Age-Adjusted; Per 100,000 people)	White	2010	9.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	6.9
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	9.2
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2014	10.1
