Indicator	Race	Year	Value
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	13.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	9.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	6.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	15.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2014	10.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2013	14.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Asian/PI	2012	13.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	12.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	10.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	10.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2014	9.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2013	14.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Hispanic	2012	12.9
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2014	7.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2013	25.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Other	2012	61.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	17.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	13.5
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	20.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2012	1.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	2.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	2.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2014	2.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	1.6
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	All	2013	2.1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2013	4.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2012	1.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Asian/PI	2014	1.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2013	0.8
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2012	0.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Black	2014	1.7
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2013	1.4
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2012	1
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Hispanic	2014	2.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2013	7.2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2012	10.9
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	Other	2014	14.5
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2012	2
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2014	3
Rate of Laboratory Confirmed Infections Caused by Shiga Toxin-Producing E-Coli (Per 100,000 people)	White	2013	2.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	8.1
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	9.8
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	5.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	7.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	11.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2011	8.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	11.3
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	4.9
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2013	27.7
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2012	25.2
Tuberculosis Incidence Rate (Per 100,000 people)	Asian/PI	2011	25.2
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	12.7
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	13.6
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2011	14.6
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2012	6
Tuberculosis Incidence Rate (Per 100,000 people)	Hispanic	2013	7.6
Tuberculosis Incidence Rate (Per 100,000 people)	Other	2012	3.6
Tuberculosis Incidence Rate (Per 100,000 people)	White	2012	3.3
Tuberculosis Incidence Rate (Per 100,000 people)	White	2011	3.9
Tuberculosis Incidence Rate (Per 100,000 people)	White	2013	2.2
