Indicator	Race	Year	Value
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2012	25.8
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2011	35.4
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2011	15.8
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2011	25.3
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2010	36.9
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2010	17
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2010	26.7
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	All	2012	35.9
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Asian/PI	2012	3.3
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Asian/PI	2011	3.3
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Asian/PI	2010	3.1
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Black	2012	34.3
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Black	2011	34.8
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Black	2010	37.5
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Hispanic	2012	21.1
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Hispanic	2011	21.4
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Hispanic	2010	21.6
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Other	2012	1.7
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Other	2011	3.3
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	Other	2010	2.1
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	White	2012	28
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	White	2011	26.5
Drug Abuse-Related Hospitalization Rate (Per 100,000 people) *Comparisons of these data are difficult as definitions can vary.	White	2010	27.8
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	17.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	21.2
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	17.4
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	21.9
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	29.1
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	24.9
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	22.3
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	17.7
Female Breast Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	26.2
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	7.9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	1.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	4.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	10.3
HIV Diagnoses Rate (Per 100,000 people)	All	2012	28.8
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	1.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	5.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	16.1
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	1.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	8.6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	13.7
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	22.4
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	31.5
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	7.9
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	6
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	8.1
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	2
Firearm Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	1.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	178.1
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	166.1
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	104.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	131.1
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	93.8
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	128.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	178.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	109.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	139
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	44.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	51.1
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	51.5
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	155.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	140.6
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	156.7
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	80.2
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	97.2
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	76.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	Other	2012	48.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	144.9
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	144.3
Heart Disease Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	155.7
HIV Diagnoses Rate (Per 100,000 people)	All	2011	15.3
HIV Diagnoses Rate (Per 100,000 people)	All	2013	13.9
HIV Diagnoses Rate (Per 100,000 people)	All	2013	31
HIV Diagnoses Rate (Per 100,000 people)	All	2012	50.7
HIV Diagnoses Rate (Per 100,000 people)	All	2012	8.7
HIV Diagnoses Rate (Per 100,000 people)	All	2011	51.9
HIV Diagnoses Rate (Per 100,000 people)	All	2011	32.9
HIV Diagnoses Rate (Per 100,000 people)	All	2013	49.6
HIV Diagnoses Rate (Per 100,000 people)	Black	2013	48.9
HIV Diagnoses Rate (Per 100,000 people)	Black	2012	37.2
HIV Diagnoses Rate (Per 100,000 people)	Black	2011	69.1
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2011	35.5
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2013	52.5
HIV Diagnoses Rate (Per 100,000 people)	Hispanic	2012	49.1
HIV Diagnoses Rate (Per 100,000 people)	White	2011	19.6
HIV Diagnoses Rate (Per 100,000 people)	White	2013	20.7
HIV Diagnoses Rate (Per 100,000 people)	White	2012	21.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	3.9
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	2.5
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	3.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	5.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	2.3
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	3.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	7.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	3.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	5.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	6.1
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	8.7
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	10.9
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	2.2
HIV-Related Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	4
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	10.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	2.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2012	6.6
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2011	11.6
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2011	2.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2011	6.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2010	17.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2010	1.8
Homicide Rate (Age-Adjusted; Per 100,000 people)	All	2010	9.4
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2012	19.9
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2011	24.5
Homicide Rate (Age-Adjusted; Per 100,000 people)	Black	2010	32.9
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	7.7
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	8.9
Homicide Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	12.3
Homicide Rate (Age-Adjusted; Per 100,000 people)	White	2012	2
Infant Mortality Rate (Per 1,000 live births)	All	2010	3.7
Infant Mortality Rate (Per 1,000 live births)	All	2011	5.3
Infant Mortality Rate (Per 1,000 live births)	All	2012	4.7
Infant Mortality Rate (Per 1,000 live births)	Black	2010	7.4
Infant Mortality Rate (Per 1,000 live births)	Black	2012	6.6
Infant Mortality Rate (Per 1,000 live births)	Black	2011	7.8
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2010	4.7
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2011	2.6
Infant Mortality Rate (Per 1,000 live births)	Hispanic	2012	6.5
Infant Mortality Rate (Per 1,000 live births)	White	2010	1.6
Infant Mortality Rate (Per 1,000 live births)	White	2012	3
Infant Mortality Rate (Per 1,000 live births)	White	2011	5
Life Expectancy at Birth (Years)	All	NaN	77.1
Life Expectancy at Birth (Years)	All	NaN	82.8
Life Expectancy at Birth (Years)	All	NaN	80.1
Life Expectancy at Birth (Years)	Asian/PI	NaN	87.2
Life Expectancy at Birth (Years)	Black	NaN	77
Life Expectancy at Birth (Years)	Hispanic	NaN	86.4
Life Expectancy at Birth (Years)	White	NaN	79.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	50.5
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	41.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	45.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	58.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	30.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	42.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	58.6
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	31.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	43.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2012	42.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2011	24.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Asian/PI	2010	43.7
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	37.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	48.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2010	41.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2012	22.2
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	19.9
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2010	23.1
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	54.3
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	47.8
Lung Cancer Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	48.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	8.6
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	1.8
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2012	5
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	5.9
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	2.2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2011	4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	4.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	2
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	All	2010	3.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2012	7.1
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Black	2011	5.3
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	Hispanic	2011	4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2012	4.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2011	4.4
Motor Vehicle Mortality Rate (Age-Adjusted; Per 100,000 people)	White	2010	4.3
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	21.7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	4.6
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2012	13
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	17.7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	5.8
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2010	11.6
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2010	5.7
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2010	8.6
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	All	2011	11.6
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2012	5.8
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2011	5.3
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Black	2010	5.8
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Hispanic	2012	9.9
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	Hispanic	2011	8.8
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2012	19.9
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2011	20.4
Opioid-Related Mortality Rate (Age-Adjusted; Per 100,000 people) *These data should not be compared across cities as they have different definitions	White	2010	14.2
Percent of Adults Who Are Obese	All	2013	20.2
Percent of Adults Who Are Obese	All	2013	23.1
Percent of Adults Who Are Obese	All	2013	21.7
Percent of Adults Who Are Obese	All	2010	19.3
Percent of Adults Who Are Obese	All	2010	21.3
Percent of Low Birth Weight Babies Born	Hispanic	2010	8.6
Percent of Adults Who Are Obese	All	2010	20.3
Percent of Adults Who Are Obese	Asian/PI	2013	15.3
Percent of Adults Who Are Obese	Black	2013	33
Percent of Adults Who Are Obese	Black	2010	32.3
Percent of Adults Who Are Obese	Hispanic	2013	27.3
Percent of Adults Who Are Obese	Hispanic	2010	28.5
Percent of Adults Who Are Obese	White	2013	16.2
Percent of Adults Who Are Obese	White	2010	15.5
Percent of Adults Who Binge Drank	All	2013	25.4
Percent of Adults Who Binge Drank	All	2010	32.2
Percent of Adults Who Binge Drank	All	2010	19.5
Percent of Adults Who Binge Drank	All	2010	25.5
Percent of Adults Who Binge Drank	All	2013	19.1
Percent of Adults Who Binge Drank	All	2013	32.4
Percent of Adults Who Binge Drank	Asian/PI	2013	11.4
Percent of Adults Who Binge Drank	Black	2013	17.2
Percent of Adults Who Binge Drank	Black	2010	11.3
Percent of Adults Who Binge Drank	Hispanic	2010	18.5
Percent of Adults Who Binge Drank	Hispanic	2013	22.3
Percent of Adults Who Binge Drank	White	2010	37.3
Percent of Adults Who Binge Drank	White	2013	33.1
Percent of Adults Who Currently Smoke	All	2013	22.2
Percent of Adults Who Currently Smoke	All	2013	15
Percent of Adults Who Currently Smoke	All	2013	18.4
Percent of Adults Who Currently Smoke	All	2010	22.5
Percent of Adults Who Currently Smoke	All	2010	16
Percent of Adults Who Currently Smoke	All	2010	19.1
Percent of Adults Who Currently Smoke	Asian/PI	2013	14.7
Percent of Adults Who Currently Smoke	Black	2013	19.3
Percent of Adults Who Currently Smoke	Black	2010	19.4
Percent of Adults Who Currently Smoke	Hispanic	2013	16.1
Percent of Adults Who Currently Smoke	Hispanic	2010	17.5
Percent of Adults Who Currently Smoke	White	2013	19.1
Percent of Adults Who Currently Smoke	White	2010	22.1
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2013	28.5
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2013	20.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2013	24.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2013	20.3
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2013	22.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	20.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2013	27.1
Percent of High School Students Who Are Obese	All	2013	14.8
Percent of High School Students Who Are Obese	All	2013	12.7
Percent of High School Students Who Are Obese	All	2013	13.8
Percent of High School Students Who Are Obese	All	2011	14.4
Percent of High School Students Who Are Obese	All	2011	14.2
Percent of High School Students Who Are Obese	All	2011	14.3
Percent of High School Students Who Are Obese	Black	2013	14.7
Percent of High School Students Who Are Obese	Black	2011	14.7
Percent of Low Birth Weight Babies Born	Other	2011	10.5
Percent of High School Students Who Are Obese	Hispanic	2013	18
Percent of High School Students Who Are Obese	White	2011	12.9
Percent of High School Students Who Binge Drank	All	2013	14.9
Percent of High School Students Who Binge Drank	All	2011	16.8
Percent of High School Students Who Binge Drank	All	2013	15.4
Percent of High School Students Who Binge Drank	All	2013	14.1
Percent of High School Students Who Binge Drank	All	2011	16.5
Percent of High School Students Who Binge Drank	All	2011	16.6
Percent of High School Students Who Binge Drank	Asian/PI	2013	6.7
Percent of High School Students Who Binge Drank	Asian/PI	2011	15.2
Percent of High School Students Who Binge Drank	Black	2013	11.3
Percent of High School Students Who Binge Drank	Black	2011	10.7
Percent of Low Birth Weight Babies Born	Other	2010	9.5
Percent of High School Students Who Binge Drank	Hispanic	2011	16.3
Percent of High School Students Who Binge Drank	Hispanic	2013	19.2
Percent of High School Students Who Binge Drank	White	2013	21.5
Percent of High School Students Who Binge Drank	White	2011	35.7
Percent of High School Students Who Currently Smoke	All	2013	7.9
Percent of High School Students Who Currently Smoke	All	2011	11.6
Percent of High School Students Who Currently Smoke	All	2011	8.4
Percent of High School Students Who Currently Smoke	All	2011	10
Percent of High School Students Who Currently Smoke	All	2013	8.7
Percent of High School Students Who Currently Smoke	All	2013	6.9
Percent of High School Students Who Currently Smoke	Black	2013	5.5
Percent of High School Students Who Currently Smoke	Black	2011	4.8
Percent of Low Birth Weight Babies Born	White	2012	7.3
Percent of High School Students Who Currently Smoke	Hispanic	2013	9.9
Percent of High School Students Who Currently Smoke	Hispanic	2011	10
Percent of High School Students Who Currently Smoke	White	2013	15.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	18.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	12.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	15.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	21.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	9.4
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2011	15.2
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Asian/PI	2013	10.8
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2013	15.4
Percent of Low Birth Weight Babies Born	White	2011	7.1
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Black	2011	15.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	14.5
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2011	15.1
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2013	18.7
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2011	16.4
Percent of Low Birth Weight Babies Born	All	2012	8.4
Percent of Low Birth Weight Babies Born	All	2011	9.2
Percent of Low Birth Weight Babies Born	All	2010	9.4
Percent of Low Birth Weight Babies Born	Asian/PI	2012	6.3
Percent of Low Birth Weight Babies Born	Asian/PI	2011	10.5
Percent of Low Birth Weight Babies Born	Asian/PI	2010	8.9
Percent of Low Birth Weight Babies Born	Black	2012	10.5
Percent of Low Birth Weight Babies Born	Black	2011	12
