Indicator	Race	Year	Value
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	31.6
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	All	2013	36
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	Hispanic	2013	28.3
Percent of High School Students Who Meet CDC-Recommended Physical Activity Levels	White	2013	27
Percent of Low Birth Weight Babies Born	All	2012	9
Percent of Low Birth Weight Babies Born	All	2011	9
Percent of Low Birth Weight Babies Born	All	2013	9
Percent of Low Birth Weight Babies Born	Black	2011	14
Percent of Low Birth Weight Babies Born	Black	2013	15
Percent of Low Birth Weight Babies Born	Black	2012	15
Percent of Low Birth Weight Babies Born	Hispanic	2011	9
Percent of Low Birth Weight Babies Born	Hispanic	2013	9
Percent of Low Birth Weight Babies Born	Hispanic	2012	9
Percent of Low Birth Weight Babies Born	Other	2011	10
Percent of Low Birth Weight Babies Born	Other	2013	10
Percent of Low Birth Weight Babies Born	Other	2012	9
Percent of Low Birth Weight Babies Born	White	2011	8
Percent of Low Birth Weight Babies Born	White	2013	8
Percent of Low Birth Weight Babies Born	White	2012	8
Percent of Mothers Under Age 20	All	2013	10
Percent of Mothers Under Age 20	All	2012	11
Percent of Mothers Under Age 20	All	2011	12
Percent of Mothers Under Age 20	Black	2013	9
Percent of Mothers Under Age 20	Black	2012	11
Percent of Mothers Under Age 20	Black	2011	12
Percent of Mothers Under Age 20	Hispanic	2013	12
Percent of Mothers Under Age 20	Hispanic	2012	13
Percent of Mothers Under Age 20	Hispanic	2011	15
Percent of Mothers Under Age 20	Other	2013	3
Percent of Mothers Under Age 20	Other	2012	2
Percent of Mothers Under Age 20	Other	2011	3
Percent of Mothers Under Age 20	White	2013	4
Percent of Mothers Under Age 20	White	2012	4
Percent of Mothers Under Age 20	White	2011	4
