Indicator	Race	Year	Value
Infant Mortality Rate (Per 1,000 live births)	White	2011	4
Infant Mortality Rate (Per 1,000 live births)	White	2012	3.3
Infant Mortality Rate (Per 1,000 live births)	White	2013	7.7
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2010	54.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2010	51.5
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	66.4
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	64.1
Percent of Low Birth Weight Babies Born	Black	2012	14.7
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2011	69.3
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2012	76
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2012	70.8
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	All	2012	83.4
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Black	2010	47.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Black	2011	67.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	Black	2012	80.1
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2010	62.6
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2011	62.7
Percent of Adults Over Age 65 Who Received Pneumonia Vaccine	White	2012	70.5
Percent of Adults Who Are Obese	All	2010	29.2
Percent of Adults Who Are Obese	All	2010	32.8
Percent of Adults Who Are Obese	All	2010	25.1
Percent of Adults Who Are Obese	All	2011	37.3
Percent of Adults Who Are Obese	All	2011	39.4
Percent of Adults Who Are Obese	All	2011	35
Percent of Adults Who Are Obese	All	2012	30.7
Percent of Adults Who Are Obese	All	2012	34.2
Percent of Adults Who Are Obese	All	2012	27
Percent of Adults Who Are Obese	Black	2010	32.8
Percent of Adults Who Are Obese	Black	2011	46.4
Percent of Adults Who Are Obese	Black	2012	38.2
Percent of Adults Who Are Obese	White	2010	25.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2012	6.2
Percent of Adults Who Are Obese	White	2011	25.3
Percent of Adults Who Are Obese	White	2012	18.1
Percent of Adults Who Binge Drank	All	2010	14.5
Percent of Adults Who Binge Drank	All	2010	9.7
Percent of Adults Who Binge Drank	All	2010	20.3
Percent of Adults Who Binge Drank	All	2011	21.3
Percent of Adults Who Binge Drank	All	2011	22.2
Percent of Adults Who Binge Drank	All	2011	20.3
Percent of Adults Who Binge Drank	All	2012	18.8
Percent of Adults Who Binge Drank	All	2012	13.7
Percent of Adults Who Binge Drank	All	2012	25
Percent of Low Birth Weight Babies Born	Black	2013	14.5
Percent of Adults Who Binge Drank	Black	2010	9.5
Percent of Adults Who Binge Drank	Black	2011	11.1
Percent of Adults Who Binge Drank	Black	2012	14.4
Percent of Adults Who Binge Drank	White	2010	21.1
Percent of Adults Who Binge Drank	White	2011	32.2
Percent of Adults Who Binge Drank	White	2012	27.1
Percent of Adults Who Currently Smoke	All	2010	24.3
Percent of Adults Who Currently Smoke	All	2010	21.8
Percent of Adults Who Currently Smoke	All	2010	27.4
Percent of Adults Who Currently Smoke	All	2011	23.4
Percent of Adults Who Currently Smoke	All	2011	26.9
Percent of Adults Who Currently Smoke	All	2011	19.2
Percent of Adults Who Currently Smoke	All	2012	21.8
Percent of Adults Who Currently Smoke	All	2012	15.9
Percent of Adults Who Currently Smoke	All	2012	28.7
Percent of Adults Who Currently Smoke	Black	2010	29.4
Percent of Adults Who Currently Smoke	Black	2011	23.5
Percent of Adults Who Currently Smoke	Black	2012	25.5
Percent of Adults Who Currently Smoke	White	2010	19.4
Percent of Adults Who Currently Smoke	White	2011	22.8
Percent of Adults Who Currently Smoke	White	2012	19
Percent of Low Birth Weight Babies Born	Hispanic	2011	8.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	71.1
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2010	68.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2010	62.7
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2010	75.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	68.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2011	65.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2012	68.6
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2012	71.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	All	2012	68.1
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2010	62.2
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2011	63.9
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	Black	2012	67.4
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2010	75.5
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2011	77.5
Percent of Adults Who Meet CDC-Recommended Physical Activity Levels	White	2012	73.1
Percent of High School Students Who Binge Drank	All	2013	12.4
Percent of High School Students Who Binge Drank	All	2013	10.3
Percent of High School Students Who Binge Drank	All	2013	13.4
Percent of High School Students Who Binge Drank	Black	2013	11.1
Percent of High School Students Who Currently Smoke	All	2013	8.4
Percent of High School Students Who Currently Smoke	All	2013	7
Percent of High School Students Who Currently Smoke	All	2013	4.9
Percent of High School Students Who Currently Smoke	Black	2013	5.5
Percent of Low Birth Weight Babies Born	All	2011	11.6
Percent of Low Birth Weight Babies Born	All	2012	11.8
Percent of Low Birth Weight Babies Born	All	2013	11.9
Percent of Low Birth Weight Babies Born	Black	2011	14.1
Percent of Low Birth Weight Babies Born	Hispanic	2012	4.5
Percent of Low Birth Weight Babies Born	Hispanic	2013	7.8
Percent of Low Birth Weight Babies Born	White	2011	6.7
Percent of Low Birth Weight Babies Born	White	2012	6.8
Percent of Low Birth Weight Babies Born	White	2013	7.2
Percent of Mothers Under Age 20	All	2011	12.1
Percent of Mothers Under Age 20	All	2012	10.4
Percent of Mothers Under Age 20	All	2013	9.4
Percent of Mothers Under Age 20	Black	2011	16.2
Percent of Mothers Under Age 20	Black	2012	14.2
Percent of Mothers Under Age 20	Black	2013	12.9
Percent of Mothers Under Age 20	Hispanic	2011	8.8
Percent of Mothers Under Age 20	Hispanic	2012	9.7
Percent of Mothers Under Age 20	Hispanic	2013	7.6
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	3.9
Percent of Mothers Under Age 20	White	2011	3.7
Percent of Mothers Under Age 20	White	2012	2.7
Percent of Mothers Under Age 20	White	2013	2.6
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	2495.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	1729.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2010	3380.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	2318.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	1624
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2011	3118.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	2541.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	1750.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	All	2012	3454.1
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2011	150.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2010	174.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Asian/PI	2012	216.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2010	3449
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2011	3171.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Black	2012	3395
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2010	1232.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2011	1246.5
Persons Living with HIV/AIDS Rate (Per 100,000 people)	Hispanic	2012	1631.3
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2011	791.7
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2010	859.8
Persons Living with HIV/AIDS Rate (Per 100,000 people)	White	2012	967
Race/Ethnicity	American Indian/Alaska Native	2013	0.3
Race/Ethnicity	Asian/PI	2013	2.4
Race/Ethnicity	Black	2013	62.7
Race/Ethnicity	Hispanic	2013	4.3
Race/Ethnicity	Multiracial	2013	2
Race/Ethnicity	Other	2013	0.2
Race/Ethnicity	White	2013	28.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	31.6
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	32.2
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2012	30.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	28.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	29.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2013	26.7
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	26.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	22.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	All	2014	29.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2012	34.3
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2013	31.8
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	Black	2014	32.1
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2012	24
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2013	19.4
Rate of Laboratory Confirmed Infections Caused by Salmonella (Per 100,000 people)	White	2014	9.2
Tuberculosis Incidence Rate (Per 100,000 people)	All	2013	5.5
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3.7
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	3.4
Tuberculosis Incidence Rate (Per 100,000 people)	All	2014	4.1
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2012	2.7
Tuberculosis Incidence Rate (Per 100,000 people)	Black	2013	3
